gid,ws_cnt,found_age_1,found_age_2,found_age_3,found_age_4,found_age_5,found_age_6,runout_cnt,smbiz_yn_cnt,rpr_per_gender_m,rpr_per_gender_f,rpr_per_age_bin_10,rpr_per_age_bin_20,rpr_per_age_bin_30to50,rpr_per_age_bin_50over,sme_loan_cnt,sme_loan_y_1,sme_loan_y_2,sme_loan_y_3,sme_loan_y_4,sme_loan_y_5,sme_loan_y_6,sales_est_amt_201703,sales_est_amt_201706,sales_est_amt_201709,sales_est_amt_201712,sales_est_amt_201803,sales_est_amt_201806,sales_est_amt_201809,sales_est_amt_201812,sales_est_amt_201903,sales_est_amt_201906,sales_est_amt_201909,sales_est_amt_201912,sales_est_amt_202003,sales_est_amt_202006,sales_est_amt_202009,age10_ratio,age20_ratio,age30_ratio,age40_ratio,age50_ratio,age60_ratio,age70_ratio,indcd_a_yn,indcd_b_yn,indcd_c_yn,indcd_d_yn,indcd_e_yn,indcd_f_yn,indcd_g_yn,indcd_h_yn,indcd_i_yn,indcd_j_yn,indcd_k_yn,indcd_l_yn,indcd_m_yn,indcd_n_yn,indcd_o_yn,indcd_p_yn,indcd_q_yn,indcd_r_yn,indcd_s_yn,indcd_t_yn,indcd_u_yn
다사77ab17bb,4,0,0,2,0,0,2,0,1,2,2,0,0,4,0,3,0,0,0,1,0,2,421,0,359,733,1065,746,1005,2222,1782,1630,1330,2318,1407,886,985,0,0.49,1.86,35.77,22.43,5.43,0.17,,,,,,,Y,,Y,Y,,,,,,,,,,,
다사77ab19ba,6,0,1,1,0,0,4,0,4,1,5,0,1,3,2,0,0,0,0,0,0,0,925,1319,857,1050,1638,935,1635,594,1709,1605,1983,2275,2284,1869,811,0.02,3.36,12.84,20.08,34.26,12.56,3.26,,,,,,,Y,,Y,,,,,,,,,,,,
다사77ab23bb,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,320,311,0,0.67,6.67,4.67,17.33,16.67,0,,,,,,,,,Y,,,,,,,,,,,,
다사77ab24ab,4,1,0,0,1,0,2,0,2,3,1,0,1,2,1,2,0,0,0,0,0,2,74,18,24,173,112,394,452,143,140,380,988,146,494,848,480,0,3.63,5.81,35.25,27.78,3.31,0.84,,,Y,,,,Y,,Y,,,,Y,,,,,,,,
다사77ab24ba,2,0,0,0,0,0,2,0,2,0,2,0,0,1,1,1,0,0,1,0,0,0,217,245,316,398,286,346,294,320,360,328,309,482,383,503,536,0,3,11.32,13.41,22.55,23.55,0.64,,,,,,,Y,,Y,,,,,,,,,,,,
다사77ab24bb,7,0,0,0,0,0,7,0,5,3,4,0,0,3,4,1,0,0,0,0,0,1,1188,1689,1714,1633,1531,2057,1914,1795,1387,1997,2101,2090,1914,2670,2701,0.09,3.58,17.48,18.33,20.35,6.76,0.7,,,,,,,Y,,Y,,,,,,,,,,Y,,
다사77ab25aa,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,829,108,826,12,202,238,25,0,0,0,2.43,12.43,27.14,9.14,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사77ab25ab,3,0,0,0,1,0,2,0,2,2,1,0,0,2,1,2,0,0,0,0,1,1,5,5,2,136,16,9,98,297,70,171,431,102,17,214,23,0,12.27,7.12,16.96,13.04,6.85,1.92,,,Y,,,,Y,,,,,,,,,,,,,,
다사77ab25ba,4,0,0,0,1,0,3,0,0,3,1,0,0,4,0,2,0,0,1,0,0,1,14,834,526,1116,31,526,967,81,185,588,1382,630,636,1389,947,0,2.57,14.55,26.7,20.05,8.43,1.64,,,Y,,,,Y,,,,,,,,,,,,,,
다사77ab25bb,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,348,505,557,532,488,561,589,421,400,604,585,624,439,626,701,0.13,12.6,27.8,32.2,15.47,2.8,0.73,,,,,,,Y,,,,,,,,,,,,,,
다사77ab26ab,10,1,4,1,0,0,4,0,9,3,7,0,0,8,2,1,1,0,0,0,0,0,197,328,217,348,290,469,480,983,1721,2340,2314,2238,2316,2190,2207,1.88,8.47,18.48,42.45,14.84,8.26,1.25,,,,,,,Y,,Y,,,,,,,Y,,,Y,,
다사77ab26ba,6,0,1,0,0,0,5,0,6,5,1,0,0,5,1,4,0,0,1,3,0,0,452,682,710,556,405,437,682,556,667,526,1024,685,554,603,355,0,3.29,11.16,43.82,12.4,3.69,2.97,,,Y,,,Y,Y,,,,,,,,,Y,,,Y,,
다사77ab26bb,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,464,0,16,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,56.33,0,10.33,0,,,,,,,Y,,,,,,,,,,,,,,
다사77ab27ab,6,0,0,3,0,0,3,0,3,6,0,0,0,5,1,3,0,0,1,1,0,1,612,1745,440,519,424,550,486,376,1131,1204,689,581,768,866,742,0,1.69,32.27,13.4,13.81,4.71,0.21,,,,,,,Y,,,,,,,,,,,,,,
다사77ab27ba,4,0,1,0,1,0,2,0,0,4,0,0,0,3,1,2,0,0,0,1,1,0,692,791,1133,1474,1019,898,1495,1982,3117,1634,2181,761,2154,3411,2055,0,0.72,14.89,40.97,28.94,10,0.19,,,Y,,,,Y,,,,,,,,,,,,,,
다사77ab27bb,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138,17,51,58,0,0,181,210,0,0,400,0,0,28,4.43,39,28.57,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사77ab28ab,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,28,0,17,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,,,Y,,,,,,,,,,,,,,,,,,
다사77ba11ab,2,0,0,0,0,0,2,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,106,268,183,0,0,0,0,203,0,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,,,,,,Y,,,,,,,
다사77ba11ba,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9,37,26,11,9,34,3,9,6,21,7,2,0,7,0,0,1.62,20.62,13.15,24.69,7.62,9.46,,,,,,,,,Y,,,,,,,,,,,,
다사77ba14ab,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,496,548,548,548,461,352,352,433,351,259,259,259,185,133,207,0,0,94.07,5.93,0,0,0,,,,,,,,,,,,,,,,,Y,,,,
다사77ba16ab,2,0,0,0,0,0,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,343,454,87,207,32,227,0,48,145,108,144,57,115,8,8,0,0,5.87,28.3,24.48,22.22,14.87,,,,,,,Y,,,,,,,,,,,,,,
다사77ba16ba,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,2,0,0,0,0,1,1,6266,6291,6145,6579,6175,6912,7160,7784,5484,5256,4918,5188,4806,4832,5132,0.03,4.8,13.87,21.7,13.43,5.37,0.97,,,,,,,Y,,Y,,,,,,,,,,,,
다사77ba17ba,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,98,0,0,0,192,26,0,0,0,0,0,0,0,0,0,0,11.67,41.67,33.33,0,0,,,,,,,,,,,,,,,,,,,Y,,
다사77ba17bb,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사77ba23bb,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261,405,670,581,740,769,845,748,904,742,994,1664,0.25,20.75,23.67,25.5,10.67,6.08,0.17,,,,,,,Y,,,,,,,,,,,,,,
다사77ba24ab,2,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,375,120,101,4,228,403,9,257,0,0,0.18,46,17.91,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사77ba24ba,2,0,0,0,0,0,2,0,2,1,1,0,0,2,0,1,0,0,1,0,0,0,0,41,86,0,116,77,26,0,14,168,38,0,0,128,31,0,11,41.33,39.92,2.42,1,1.75,,,Y,,,,,,,,,,,,,,,,Y,,
다사77ba24bb,2,0,0,0,0,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,40,99,121,123,0,0,0,267,110,0,283,32,62,0,0,0,0,0,28.46,47.15,0,15.38,,,,,,,,,,,,,,,,,,,Y,,
다사77ba25bb,11,0,1,0,2,2,6,0,8,7,4,0,0,10,1,6,1,1,0,2,0,2,5315,5824,5908,6201,5712,7888,6070,6680,6051,6589,6058,7495,6722,7037,6696,0.15,7.08,18.21,31.52,19.78,6.91,1.15,,,,,,,Y,,Y,,,,,Y,,Y,,,Y,,
다사77ba26aa,11,0,2,1,2,1,3,2,11,6,5,0,0,9,2,3,2,0,1,0,0,0,1322,911,689,508,1263,1390,1155,1315,1441,1192,1101,1654,1398,1066,828,0.52,5.1,22.78,29.39,26.88,3.74,1.24,,,,,,,Y,,Y,,,,,,,Y,,Y,Y,,
다사77ba26ab,6,0,3,0,1,0,2,0,5,2,4,0,0,6,0,2,1,1,0,0,0,0,287,346,416,328,560,1065,955,739,924,854,407,412,604,880,918,1.12,5.18,12.73,56.18,17.78,3.57,0.67,,,,,,,Y,,Y,,,,,,,Y,,,Y,,
다사77ba26ba,6,0,0,0,0,1,5,0,2,4,2,0,0,5,1,2,0,0,0,0,1,1,1289,297,316,771,634,267,1267,1674,919,856,705,761,786,1543,539,0,10.14,7.12,24.49,22.8,16.8,0.18,,,Y,,,,Y,,,,,,,,,,,Y,,,
다사77ba26bb,2,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,59,7,15,18,20,67,8,12,43,70,31,94,47,26,38,0,2.11,5.22,13.61,10.33,7.33,10.67,,,,,,,Y,,,,,,,Y,,,,,,,
다사77ba27ab,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,100,0,0,0,,,Y,,,,,,,,,,,,,,,,,,
다사77ba27bb,5,0,0,0,0,0,5,0,1,4,1,0,0,4,1,4,0,0,0,0,1,3,1913,2170,3302,2400,2297,2289,2094,2224,1564,3069,2991,1860,2364,2414,3080,0.18,3.76,16.05,25.91,19.65,5.87,3.09,,,Y,,,,Y,Y,,,,,,,,,,,,,
다사77ba28aa,6,0,0,2,0,0,4,0,2,5,1,0,0,2,4,3,0,0,0,0,0,3,6133,7176,6767,6606,5973,7273,9397,9222,7218,7085,8706,8670,6609,6377,6995,0.1,2.51,11.7,22.03,19.23,8.1,0.9,,,Y,,,,Y,,Y,,,,,,,,,,,,
다사77ba28ab,4,0,0,0,0,0,4,0,2,3,1,0,0,4,0,0,0,0,0,0,0,0,582,951,474,421,356,465,172,288,245,322,349,367,344,584,341,0.38,11.46,11.6,17.88,19.76,2.52,0.7,,,Y,,,,Y,,,,,,,,,,,,,,
다사77bb14aa,7,0,1,3,0,0,3,0,4,5,2,0,0,6,1,2,0,0,1,0,1,0,267,249,283,246,247,700,1774,7227,5152,6052,5134,5324,3806,4423,3671,0.02,6.1,21.39,26.82,18.8,8.55,1.24,,,,,,,Y,,Y,,,,Y,,,,,,,,
다사77bb14ab,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Y,,,,,,,,,,,,,,,,,,
다사77bb17bb,2,0,0,0,0,1,1,0,2,1,1,0,0,2,0,1,0,0,0,0,0,1,1100,564,302,272,379,397,484,777,354,270,282,216,338,332,230,0.09,2.23,11.14,37.36,25.45,7.41,2.05,,,,,,,,,Y,Y,,,,,,,,,,,
다사77bb18aa,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,875,964,795,676,1166,1326,942,794,1279,1353,1320,1190,1900,1912,0,7.8,31.6,28.73,15.53,4.93,0.6,,,,,,,Y,,,,,,,,,,,,,,
다사77bb22ba,2,0,0,0,0,0,2,0,1,2,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,50,0,25,0,0,,,Y,,,,Y,,,,,,,,,,,,,,
다사77bb23aa,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,564,409,334,315,335,101,154,0,1033,1173,19,0,6,23,37,0,1.46,17.92,29.38,29.23,3.69,1.69,,,,,,,Y,,,,,,,,,,,,,,
다사77bb23ab,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,23,0,0,0,50,50,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사77bb23bb,3,0,0,0,0,1,1,1,0,1,2,0,0,3,0,2,0,0,1,1,0,0,563,981,1041,893,753,1031,1052,835,706,994,1269,706,998,1152,870,0.06,15.86,26.8,24.29,8.03,10.03,1.06,,,,,,,Y,,Y,,,,,,,,,,,,
다사77bb24ba,2,0,2,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,363,592,257,262,311,474,0,3.1,22.8,30.6,22.6,7.2,0.6,,,,,,,Y,,Y,,,,,,,,,,,,
다사77bb25aa,3,0,0,0,0,1,2,0,0,1,2,0,0,2,1,3,1,0,0,0,0,2,0,126,19,0,0,297,0,0,623,174,13,0,9,281,22,0,0,27,29.17,0.33,8,0,,,Y,,,,Y,,,,,,,,,,,,,,
다사77bb25bb,13,0,1,4,1,2,4,1,11,6,7,0,1,10,2,2,0,0,1,1,0,0,338,437,1429,1390,1467,1559,1832,1569,2027,1962,2213,1986,2080,2294,2245,0.5,8.69,23.6,30.82,23.98,6.6,1.41,,,,,,,Y,,Y,,,,,Y,,Y,,,Y,,
다사77bb26aa,51,3,8,6,7,3,20,4,41,27,24,0,4,42,5,11,0,2,1,6,1,1,8777,10773,9980,10738,10349,12238,11220,11311,9424,9334,5359,5814,6021,11751,11822,1.15,13.02,19.27,36.75,14.93,5.26,1.93,,,Y,,,Y,Y,,Y,,Y,,Y,,,Y,,,Y,,
다사77bb26ab,66,1,4,7,12,3,37,2,48,32,34,0,2,50,14,17,2,1,3,3,2,6,7775,9443,10052,12609,10687,13479,10791,13762,13122,16512,13594,16194,12475,13781,12995,1.67,18.65,15.31,25.58,19.22,8.18,2.43,,,,,,,Y,,Y,,,,Y,,,Y,Y,Y,Y,,
다사77bb26ba,16,0,1,1,2,0,12,0,9,8,8,0,0,12,4,3,0,0,1,0,0,2,1484,1519,1791,2050,2145,2073,1908,2176,2213,2584,2035,2699,3377,2488,3264,0.73,10.8,11.59,23.7,24.89,12.44,3.71,,,,,,,Y,,Y,,,,,,,,Y,Y,Y,,
다사77bb26bb,5,0,1,0,1,0,2,1,5,2,3,0,0,4,1,2,0,0,1,0,1,0,29,185,103,566,404,385,507,397,450,430,438,770,481,374,332,0,8.77,15.85,26.96,14.17,11.89,1.21,,,,,,,Y,,Y,,,,,,,,,,,,
다사77bb27aa,7,0,0,0,0,0,7,0,3,4,3,0,0,6,1,3,1,0,0,1,0,1,5285,6098,6733,7374,8117,5801,6193,5880,3925,5015,5114,6305,4146,3093,4183,0.62,1.13,9.76,21.59,26.94,5.91,0.32,,,Y,,,,Y,,,,,,,,,,,,Y,,
다사77bb27ab,11,1,0,3,1,0,6,0,8,8,3,0,0,10,1,4,1,0,0,2,0,1,472,472,665,657,529,853,1114,1350,846,1650,1911,1619,1638,1772,1801,0.03,2.6,5.97,18.58,12.17,8.75,3.66,,,,,,,Y,,,,,,Y,,,,,,Y,,
다사77bb27ba,5,0,0,0,1,1,3,0,3,4,1,0,0,3,2,0,0,0,0,0,0,0,1209,1513,1588,1810,1426,1671,1536,1371,1505,1721,1720,1791,1367,1458,2136,0.34,3.56,9.95,23.33,22.81,11.36,2.91,,,Y,,,,Y,,Y,,,,,,,,,,Y,,
다사77bb27bb,3,0,0,0,0,0,2,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1551,2442,2645,1552,1544,2535,3450,1391,1185,2594,2825,1485,1607,2650,1517,0,2.84,8.87,26.87,27.61,9.97,2.84,,,,,,,Y,,Y,,,,,,,,,,,,
다사77bb28aa,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,205,322,226,315,301,597,124,230,305,98,85,85,139,239,511,0.07,2.67,6.2,9.53,20.6,2.47,0.67,,,,,,,Y,,,,,,,,,,,,,,
다사78aa13aa,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,270,402,660,418,494,612,497,336,428,457,490,0.08,5.5,24.83,29.17,27.25,5.25,1,,,,,,,,,Y,,,,,,,,,,,,
다사78aa13bb,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,152,758,13,0,0,4.75,9,35.5,48.75,0,1.75,,,,,,,,,,,,,,Y,,,,,,,
다사78aa14aa,6,0,0,0,0,1,4,1,4,2,4,0,0,6,0,2,0,0,1,0,0,1,1155,1698,1747,1647,1617,2373,1592,1203,1166,1366,1437,1068,960,2238,1211,0.02,3.24,14,23.35,21.61,15.31,9.11,,,,,,,Y,,Y,,,,,,,,,,Y,,
다사78aa15bb,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,100,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사78aa16ab,3,0,0,0,0,1,2,0,3,2,1,0,0,2,1,0,0,0,0,0,0,0,536,671,928,565,378,518,614,602,561,689,1078,802,810,1428,1308,0.1,16.52,21.52,16.19,21,4.68,5,,,,,,,Y,,,,,,,,,,,,,,
다사78aa16ba,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,3,5,0,0,0,0,0,0,33.33,33.33,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사78aa16bb,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,100,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사78aa17ab,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,27,0,0,0,129,0,0,0,4,17,3,0,91,31,0,0,14.29,0,0.57,28,14.29,0,,,,Y,,,,,,,,,,,,,,,,,
다사78aa17bb,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,48,6,139,61,214,44,41,113,21,0,0,2.8,47,24.2,17.7,2.5,,,,,,,,,Y,,,,,,,,,,,,
다사78aa18aa,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8,2,4,10,0,11,2,22,0,9,20,29,3,32,46,0,6.15,56,37.85,0,0,0,,,,,,,,,Y,,,,,,,,,,,,
다사78aa23bb,3,0,0,0,0,0,3,0,2,2,1,0,0,1,2,2,0,0,0,0,1,1,627,1213,928,1240,623,1243,1300,983,650,866,1130,1950,840,554,951,0,2.17,10.5,18.04,20.92,12.46,6.29,,,Y,,,,,,Y,,,,,,,,,,Y,,
다사78aa24aa,2,0,0,0,0,0,2,0,1,2,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1559,0,0,14,0,0,0,50,0,0,0,,,,,,,Y,,,,,,Y,,,,,,,,
다사78aa24bb,3,0,0,0,1,0,2,0,1,3,0,0,0,1,2,2,0,0,1,0,0,1,101,0,16,5,14,0,0,0,0,9,14,14,0,0,0,0,0,12.5,0,12.5,12.5,0,,,,,,,Y,,,,,,,Y,,,,,,,
다사78aa26aa,2,0,1,0,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,51,70,33,44,43,16,32,158,88,223,129,0.6,10.47,7.4,8.07,5.6,2.27,0.6,,,,,,,,,Y,,,,,,,,,,Y,,
다사78aa26ab,54,1,15,5,3,4,24,2,36,28,26,0,8,37,9,11,1,0,3,3,2,2,10999,13273,10894,12056,11577,15194,11932,15855,13854,16790,14721,19533,12985,15630,13766,4.22,32.85,11.83,21.78,15.67,3.11,0.69,,,,,,Y,Y,,Y,Y,,,,Y,,Y,,Y,Y,,
다사78aa26ba,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,99,97,79,16,101,102,33,33,103,32,88,0,54,0,41,0,0,27.08,51.46,0,19.08,0,,,,,,,,,,,,,,,,Y,,,,,
다사78aa27aa,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,51,42,72,92,202,45,166,157,56,98,69,67,64,106,36,0,0.93,13.8,16.33,34.87,7.33,1.2,,,,,,,,,,,,,,Y,,,,,,,
다사78aa27ab,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,420,109,738,0,0,91.5,0,0,8.5,0,,,,,,,Y,,,,,,,,,,,,,,
다사78ab06ba,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,69,42,234,187,78,73,46,88,61,68,17,17,40,37,30,0,5.6,16.13,17.13,44.93,12.27,4,,,,,,,Y,,,,,,,,,,,,,,
다사78ab07aa,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,36,0,43,84,0,0,71,7,0,30,0,0,17,0,53.25,17.88,0,1.13,0,0,,,,,,,,,Y,,,,,,,,,,,,
다사78ab10aa,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,62,86,28,52,0,43,0,0,0,0,0,0,0,0,0,29.4,10.6,0,0,0,0,,,,,,,,,,,,,,,,,,Y,,,
다사78ab14aa,11,0,0,1,1,1,8,0,6,8,3,0,1,8,2,2,0,0,0,1,0,1,1389,2469,2466,2535,1933,2869,4005,3271,2937,3819,2909,2123,2462,3888,3984,0.08,6.57,21.34,25.32,20.69,8.25,3.47,,,Y,,,,Y,,Y,,,,,Y,,,,,Y,,
다사78ab18aa,2,0,0,0,1,1,0,0,2,1,1,0,0,2,0,1,0,0,1,0,0,0,30,161,144,183,18,60,115,17,36,39,124,276,150,206,182,0,2.14,4.96,22.93,24.04,16.54,2.25,,,,,,,,,Y,,,,,,,,,Y,,,
다사78ab20ab,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,158,0,0,145,0,116,0,0,0,287,51,0,5.8,9.2,30.8,54.2,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사78ab20bb,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,100,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사78ab23bb,2,0,0,0,0,0,2,0,1,2,0,0,0,1,1,2,0,0,0,1,0,1,0,406,43,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,,,Y,,,,,,,,,,,,,,,,,,
다사78ab24aa,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14,38,0,0,0,0,0,0,0,40,0,2,0,47,3,0,0,0.5,44.33,55.17,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사78ab24ba,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,290,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,Y,,,,,,,,,,,,,,,,,,
다사78ab24bb,3,0,0,0,2,0,1,0,3,1,2,0,0,2,1,1,0,0,0,1,0,0,56,239,257,144,152,191,226,181,189,338,210,225,156,209,382,2.13,14.26,9.24,17.34,27.71,9.55,0.79,,,,,,,Y,,Y,,,,,,,,,,Y,,
다사78ab25ba,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,203,405,428,406,232,192,371,336,68,72,166,5,43.18,12.09,17.18,11,2.18,0.27,,,,,,,,,Y,,,,,,,,,,,,
다사78ab25bb,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,31,94,67,88,60,136,66,102,55,154,80,102,39,97,48,0.53,25.53,19.87,26.33,19.2,5.13,0.4,,,,,,,,,Y,,,,,,,,,,,,
다사78ab26aa,6,0,1,1,1,0,2,1,4,3,3,0,0,6,0,0,0,0,0,0,0,0,80,420,534,601,677,817,708,1062,773,840,954,984,1051,1201,1200,1.38,19.1,13.21,30.42,22.4,9.21,0.06,,,,,,,Y,,Y,,,,,Y,,,,,Y,,
다사78ab26ab,9,0,1,1,1,1,5,0,7,5,4,0,0,8,1,1,0,0,0,0,0,1,1533,2322,1914,2026,1980,3382,1995,2928,1539,2213,1315,2531,1132,1686,1155,5.63,34.13,11.94,20.66,16.79,3.21,0.59,,,,,,,Y,,Y,,,,,,,,,Y,,,
다사78ba14aa,2,1,0,0,0,0,1,0,1,2,0,0,0,2,0,2,0,0,0,0,0,2,6,206,16,0,941,5,10,314,4,0,22,16,19,306,618,0,6.13,14.31,15,8.88,12.31,0,,,,,,,Y,,Y,,,,,,,,,,,,
다사78ba14ab,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1033,1044,759,157,572,151,301,977,0,0,1218,73,1174,63,143,0,0,0,0,0,0,0,,,,,,,,,,,,,Y,,,,,,,,
다사78ba15ba,2,0,0,1,1,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,435,77,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,,,Y,,Y,,,,,,,,,,,,
다사78ba17bb,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,13,0,2,0,45,8,11,0,49,2,0,1.71,49.57,46.14,0.43,2.29,0,,,,,,,,,Y,,,,,,,,,,,,
다사78ba20ba,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,88,102,254,191,118,75,57,63,68,70,105,90,62,53,10,1.67,35,15.33,15.93,18.2,5.73,0.67,,,,,,,,,,,,,,,,,,Y,,,
다사78ba20bb,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,50,0,50,0,,,,,,,Y,,,,,,,,,,,,,,
다사78ba23aa,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,240,18,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,,,,,,,,,,,,,,Y,,,,,,,
다사78ba23bb,2,0,0,0,1,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,72,34,128,107,47,136,204,622,77,177,160,1689,58,309,209,4.67,28.78,26.37,14.96,5.15,5.26,0.07,,,,,,,Y,,,,,,,,,,,Y,,,
다사78ba24bb,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,0,37.5,50,12.5,0,0,,,,,,,,,Y,,,,,,,,,,,,
